Sentence #,Word,POS
750,mechanical,JJ
750,officials,NN
750,iapmo,NN
750,national,JJ
750,fire,NN
750,protection,NN
750,association,NN
750,nfpa,NN
750,national,JJ
750,inspection,NN
750,testing,VB
750,and,CC
750,certification,NN
750,nitc,NN
750,any,DT
750,of,IN
750,the,DT
750,above,IN
750,professional,NN
750,association,NN
750,which,WDT
750,shall,MD
750,hereinafter,RB
750,be,VB
750,referred,VB
750,to,TO
750,icc,NN
750,or,CC
750,successor,NN
750,organization,NN
750,certified,VB
750,by,IN
750,management,NN
750,shall,MD
750,receive,VB
750,in,IN
750,addition,NN
750,to,TO
750,all,DT
750,regular,JJ
750,and,CC
750,premium,JJ
750,compensation,NN
750,pensionable,JJ
750,salary,NN
750,at,IN
750,the,DT
750,second,JJ
750,premium,JJ
750,level,NN
750,rate,NN
750,5.5,CD
750,%,%
750,above,IN
750,the,DT
750,step,NN
750,rate,NN
750,prescribed,VB
750,for,IN
750,the,DT
750,appropriate,JJ
750,class,NN
750,building,NN
750,inspector,NN
750,senior,JJ
750,building,NN
750,inspector,NN
750,building,VB
750,mechanical,JJ
750,inspector,NN
750,senior,JJ
750,building,VB
750,mechanical,JJ
750,inspector,NN
750,electrical,JJ
750,inspector,NN
750,senior,JJ
750,electrical,JJ
750,inspector,NN
750,plumbing,NN
750,inspector,NN
750,senior,JJ
750,plumbing,NN
750,inspector,NN
750,heating,NN
750,and,CC
750,refrigeration,NN
750,inspector,NN
750,senior,JJ
750,heating,NN
750,and,CC
750,refrigeration,NN
750,inspector,NN
750,fire,NN
750,sprinkler,NN
750,inspector,NN
750,senior,JJ
750,fire,NN
750,sprinkler,NN
750,inspector,NN
750,housing,NN
750,inspector,NN
750,and,CC
750,senior,JJ
750,housing,NN
750,inspector,NN
751,any,DT
751,rehabilitation,NN
751,construction,NN
751,specialist,NN
751,code,NN
751,1569,CD
751,who,WP
751,is,VB
751,certified,VB
751,by,IN
751,icc,NN
751,building,NN
751,inspector,NN
751,or,CC
751,combination,NN
751,building,NN
751,inspector,NN
751,of,IN
751,july,NN
751,1997,CD
751,shall,MD
751,receive,VB
751,in,IN
751,addition,NN
751,to,TO
751,all,DT
751,regular,JJ
751,and,CC
751,premium,JJ
751,compensation,NN
751,pensionable,JJ
751,salary,NN
751,at,IN
751,the,DT
751,second,JJ
751,premium,JJ
751,level,NN
751,rate,NN
751,above,IN
751,the,DT
751,step,NN
751,rate,NN
751,prescribed,VB
751,for,IN
751,the,DT
751,class,NN
751,any,DT
751,rehabilitation,NN
751,construction,NN
751,specialist,NN
751,code,NN
751,1569,CD
751,who,WP
751,is,VB
751,not,RB
751,icc-certified,NN
751,of,IN
751,july,NN
751,1997,CD
751,and,CC
751,wish,VB
751,to,TO
751,qualify,VB
751,for,IN
751,the,DT
751,bonus,NN
751,must,MD
751,take,VB
751,and,CC
751,successfully,RB
751,complete,VB
751,the,DT
751,icc,NN
751,combination,NN
751,dwelling,VB
751,inspector,NN
751,test,NN
752,mou05,NN
752,41821,CD
752,43638,CD
752,342,CD
753,any,DT
753,rehabilitation,NN
753,construction,NN
753,specialist,NN
753,code,NN
753,1569,CD
753,who,WP
753,is,VB
753,certified,VB
753,by,IN
753,icc,NN
753,building,VB
753,inspector,NN
753,of,IN
753,july,NN
753,1997,CD
753,shall,MD
753,receive,VB
753,the,DT
753,bonus,NN
753,for,IN
753,that,DT
753,certification,NN
753,only,RB
753,until,IN
753,such,JJ
753,certification,NN
753,expires,NN
754,employees,NN
754,wishing,VB
754,to,TO
754,continue,VB
754,qualifying,VB
754,for,IN
754,the,DT
754,bonus,NN
754,must,MD
754,take,VB
754,and,CC
754,successfully,RB
754,complete,VB
754,the,DT
754,icc,NN
754,combination,NN
754,dwelling,VB
754,inspector,NN
754,test,NN
755,c.,NN
755,only,RB
755,single,JJ
755,bonus,NN
755,shall,MD
755,be,VB
755,allowed,VB
755,notwithstanding,VB
755,multiple,JJ
755,certification,NN
756,that,DT
756,bonus,NN
756,shall,MD
756,commence,VB
756,at,IN
756,the,DT
756,beginning,NN
756,of,IN
756,the,DT
756,payroll,NN
756,period,NN
756,following,VB
756,the,DT
756,date,NN
756,the,DT
756,employee,NN
756,present,NN
756,to,TO
756,the,DT
756,appointing,VB
756,authority,NN
756,evidence,NN
756,of,IN
756,icc,NN
756,certification,NN
757,such,JJ
757,bonus,NN
757,shall,MD
757,continue,VB
757,to,TO
757,be,VB
757,in,IN
757,effect,NN
757,long,JJ
757,the,DT
757,employee,NN
757,maintains,VB
757,current,JJ
757,certification,NN
758,d.,NN
758,icc,NN
758,certification,NN
758,shall,MD
758,be,VB
758,mandatory,JJ
758,job,NN
758,requirement,NN
758,in,IN
758,accordance,NN
758,with,IN
758,california,NN
758,state,NN
758,law,NN
759,further,RB
759,to,TO
759,the,DT
759,maximum,JJ
759,extent,NN
759,possible,JJ
759,management,NN
759,will,MD
759,assign,VB
759,duty,NN
759,appropriate,JJ
759,to,TO
759,the,DT
759,classification,NN
759,of,IN
759,the,DT
759,individual,NN
760,however,RB
760,nothing,NN
760,in,IN
760,this,DT
760,article,NN
760,shall,MD
760,prevent,VB
760,management,NN
760,from,IN
760,meeting,VB
760,workload,JJ
760,need,NN
760,or,CC
760,emergency,NN
760,situation,NN
760,on,IN
760,temporary,JJ
760,basis,NN
760,by,IN
760,assigning,VB
760,inspector,NN
760,to,TO
760,work,VB
760,assignment,NN
760,not,RB
760,normally,RB
760,within,IN
760,their,PRP$
760,classification,NN
761,when,WRB
761,it,PRP
761,becomes,VB
761,necessary,JJ
761,to,TO
761,make,VB
761,such,JJ
761,assignment,NN
761,such,JJ
761,assignment,NN
761,will,MD
761,be,VB
761,vacated,VB
761,by,IN
761,management,NN
761,soon,RB
761,practical,JJ
762,e.,NN
762,following,VB
762,initial,JJ
762,certification,NN
762,ladbs,NN
762,periodically,RB
762,will,MD
762,provide,VB
762,training,NN
762,and,CC
762,material,NN
762,on,IN
762,updated,JJ
762,code,NN
762,requirement,NN
762,necessary,JJ
763,article,NN
763,5.15,CD
763,court,NN
763,appearances,NN
763,section,NN
763,the,DT
763,following,JJ
763,provision,NN
763,will,MD
763,apply,VB
763,to,TO
763,all,DT
763,street,NN
763,services,NN
763,investigators,NN
763,employed,VB
763,in,IN
763,the,DT
763,department,NN
763,of,IN
763,public,JJ
763,works,NN
763,bureau,NN
763,of,IN
763,street,NN
763,services,NN
764,when,WRB
764,an,DT
764,employee,NN
764,is,VB
764,required,VB
764,to,TO
764,appear,VB
764,in,IN
764,court,NN
764,for,IN
764,the,DT
764,county,NN
764,of,IN
764,los,NN
764,angeles,NN
764,outside,IN
764,of,IN
764,his/her,PRP$
764,normal,JJ
764,duty,NN
764,hour,NN
764,but,CC
764,on,IN
764,matter,NN
764,arising,VB
764,within,IN
764,the,DT
764,scope,NN
764,of,IN
764,his/her,PRP$
764,employment,NN
764,said,VB
764,employee,NN
764,shall,MD
764,be,VB
764,entitled,VB
764,to,TO
764,receive,VB
764,minimum,NN
764,of,IN
764,one,CD
764,hour,NN
764,at,IN
764,time,NN
764,the,DT
764,employee's,PRP$
764,regular,JJ
764,rate,NN
764,of,IN
764,pay,NN
764,payable,JJ
764,in,IN
764,six,CD
764,minute,NN
764,increment,NN
765,no,DT
765,compensation,NN
765,shall,MD
765,be,VB
765,paid,VB
765,for,IN
765,the,DT
765,first,JJ
765,forty-five,CD
765,45,CD
765,minute,NN
765,of,IN
765,the,DT
765,court's,PRP$
765,noon,NN
765,recess,NN
765,provided,VB
765,however,RB
765,that,IN
765,no,DT
765,such,JJ
765,compensation,NN
765,shall,MD
765,be,VB
765,allowed,VB
765,unless,IN
765,such,JJ
765,employee,NN
765,is,VB
765,in,IN
765,actual,JJ
765,attendance,NN
765,in,IN
765,court,NN
766,such,JJ
766,compensation,NN
766,for,IN
766,court,NN
766,appearance,NN
766,may,MD
766,be,VB
766,in,IN
766,either,RB
766,time,NN
766,off,RP
766,or,CC
766,cash,NN
766,at,IN
766,the,DT
766,discretion,NN
766,of,IN
766,management,NN
767,call,VB
767,back,RP
767,provision,NN
767,are,VB
767,not,RB
767,applicable,JJ
767,to,TO
767,court,NN
767,appearance,NN
768,section,NN
768,ii,NN
768,these,DT
768,provision,NN
768,apply,VB
768,only,RB
768,for,IN
768,the,DT
768,payment,NN
768,of,IN
768,overtime,NN
768,for,IN
768,court,NN
768,appearance,NN
768,outside,IN
768,of,IN
768,the,DT
768,normal,JJ
768,duty,NN
768,hour,NN
768,of,IN
768,employee,NN
769,call-back,JJ
769,provision,NN
769,are,VB
769,not,RB
769,applicable,JJ
769,to,TO
769,court,NN
769,appearance,NN
770,mou05,NN
770,41821,CD
770,43638,CD
770,35a,CD
771,basic,JJ
771,compensation,NN
771,an,DT
771,employee,NN
771,at,IN
771,the,DT
771,employee,NN
771,'s,PRP$
771,option,NN
771,may,MD
771,report,VB
771,to,TO
771,court,NN
771,when,WRB
771,subpoenaed,VB
771,or,CC
771,remain,VB
771,on,IN
771,call,NN
772,if,IN
772,the,DT
772,employee,NN
772,elect,VB
772,to,TO
772,appear,VB
772,in,IN
772,court,NN
772,the,DT
772,division,NN
772,supervisor,NN
772,must,MD
772,be,VB
772,notified,VB
772,at,IN
772,the,DT
772,latest,JJ
772,one,CD
772,administrative,JJ
772,day,NN
772,prior,JJ
772,to,TO
772,the,DT
772,scheduled,JJ
772,court,NN
772,appearance,NN
773,if,IN
773,the,DT
773,employee,NN
773,wish,NN
773,to,TO
773,remain,VB
773,on,IN
773,call,NN
773,the,DT
773,employee,NN
773,must,MD
773,be,VB
773,able,JJ
773,to,TO
773,appear,VB
773,in,IN
773,court,NN
773,not,RB
773,more,RB
773,than,IN
773,one,CD
773,hour,NN
773,after,IN
773,being,VB
773,notified,VB
773,that,IN
773,the,DT
773,employee,NN
773,'s,PRP$
773,appearance,NN
773,is,VB
773,required,VB
773,in,IN
773,court,NN
774,to,TO
774,appear,VB
774,in,IN
774,court,NN
774,more,RB
774,than,IN
774,an,DT
774,hour,NN
774,after,IN
774,having,VB
774,been,VB
774,notified,VB
774,will,MD
774,void,VB
774,the,DT
774,employee,NN
774,'s,PRP$
774,right,NN
774,to,TO
774,on-call,JJ
774,compensation,NN
775,an,DT
775,employee,NN
775,need,MD
775,not,RB
775,remain,VB
775,at,IN
775,home,NN
775,but,CC
775,must,MD
775,be,VB
775,available,JJ
775,for,IN
775,telephonic,JJ
775,notification,NN
775,at,IN
775,location,NN
775,where,WRB
775,the,DT
775,supervisor,NN
775,know,VB
775,the,DT
775,employee,NN
775,can,MD
775,be,VB
775,reached,VB
776,an,DT
776,off-duty,JJ
776,employee,NN
776,shall,MD
776,receive,VB
776,minimum,NN
776,of,IN
776,four,CD
776,hour,NN
776,overtime,NN
776,compensation,NN
776,for,IN
776,any,DT
776,court,NN
776,day,NN
776,he/she,PRP
776,is,VB
776,subpoenaed,VB
776,to,TO
776,be,VB
776,on,IN
776,call,NN
776,or,CC
776,required,VB
776,to,TO
776,appear,VB
776,an,DT
776,off-duty,JJ
776,employee,NN
776,shall,MD
776,receive,VB
776,hour-for-hour,JJ
776,overtime,JJ
776,compensation,NN
776,for,IN
776,each,DT
776,additional,JJ
776,hour,NN
776,of,IN
776,actual,JJ
776,attendance,NN
776,in,IN
776,excess,NN
776,of,IN
776,the,DT
776,four,CD
776,hour,NN
776,minimum,NN
776,provided,VB
776,for,IN
776,in,IN
776,paragraph,NN
776,a.1,NN
776,above,IN
776,with,IN
776,the,DT
776,following,JJ
776,noontime,JJ
776,recess,NN
776,exception,NN
2207,less,JJ
776,of,IN
776,recess,NN
776,amount,NN
776,of,IN
776,compensation,NN
776,forty-five,CD
776,45,CD
776,minute,NN
776,or,CC
643,lead,NN
776,none,NN
776,forty-six,CD
776,46,CD
776,minute,NN
776,or,CC
776,more,RB
776,all,DT
776,time,NN
776,over,IN
776,forty-six,CD
776,46,CD
776,minute,NN
776,in,IN
776,six,CD
776,minute,NN
776,increment,NN
776,note,NN
776,an,DT
776,employee,NN
776,shall,MD
776,not,RB
776,receive,VB
776,court,NN
776,on,IN
776,call,NN
776,overtime,NN
776,compensation,NN
776,and,CC
776,hour-for-hour,JJ
776,overtime,NN
776,compensation,NN
776,for,IN
776,the,DT
776,same,JJ
776,time,NN
776,period,NN
777,multiple,JJ
777,cases,NN
777,an,DT
777,off-duty,JJ
777,employee,NN
777,who,WP
777,receives,VB
777,morning,NN
777,and,CC
777,afternoon,NN
777,subpoena,NN
777,for,IN
777,separate,JJ
777,case,NN
777,on,IN
777,court,NN
777,day,NN
777,shall,MD
777,receive,VB
777,overtime,JJ
777,compensation,NN
777,in,IN
777,paragraph,NN
777,a.1,NN
777,above,IN
778,in,IN
778,addition,NN
778,he/she,PRP
778,shall,MD
778,receive,VB
778,hour-for-hour,JJ
778,overtime,JJ
778,compensation,NN
778,for,IN
778,each,DT
778,additional,JJ
778,hour,NN
778,of,IN
778,actual,JJ
778,court,NN
778,attendance,NN
778,in,IN
778,excess,NN
778,of,IN
778,two,CD
778,hour,NN
779,c.,NN
779,exceptions,NN
779,to,TO
779,the,DT
779,two-hour,NN
779,minimum,JJ
779,court,NN
779,appearance,NN
779,or,CC
779,on,IN
779,call,NN
779,status,NN
779,commencing,VB
779,two,CD
779,hour,NN
779,or,CC
1256,lead,NN
779,before,IN
779,the,DT
779,employee,NN
779,'s,PRP$
779,regularly,RB
779,assigned,VB
779,shift,NN
779,begin,NN
780,compensation,NN
780,will,MD
780,be,VB
780,for,IN
780,the,DT
780,actual,JJ
780,time,NN
780,between,IN
780,the,DT
780,commencement,NN
780,of,IN
780,the,DT
780,court,NN
780,appearance,NN
780,or,CC
780,on,IN
780,call,NN
780,and,CC
780,the,DT
780,beginning,NN
780,of,IN
780,the,DT
780,employee,NN
780,'s,PRP$
780,assigned,VB
780,shift,NN
780,with,IN
780,the,DT
780,same,JJ
780,noon,NN
780,recess,NN
780,provision,NN
780,outlined,VB
780,in,IN
780,paragraph,NN
780,a.2,NN
780,above,IN
780,92,CD
781,effective,JJ
781,january,NN
781,2011,CD
781,unit,NN
781,employee,NN
781,at,IN
781,step,NN
781,of,IN
781,the,DT
781,salary,NN
781,range,NN
781,for,IN
781,their,PRP$
781,classification,NN
781,who,WP
781,received,VB
781,the,DT
781,salary,NN
781,adjustment,NN
781,provided,VB
781,for,IN
781,in,IN
781,c.1,NN
781,above,IN
781,shall,MD
781,receive,VB
781,an,DT
781,additional,JJ
781,salary,NN
781,adjustment,NN
781,of,IN
781,2.75,CD
781,%,%
781,twelve,CD
781,month,NN
781,after,IN
781,receiving,VB
781,the,DT
781,adjustment,NN
781,in,IN
781,c.1,NN
781,effective,JJ
781,january,NN
781,2012,CD
781,unit,NN
781,employee,NN
781,at,IN
781,step,NN
781,of,IN
781,the,DT
781,salary,NN
781,range,NN
781,for,IN
781,their,PRP$
781,classification,NN
781,who,WP
781,received,VB
781,the,DT
781,salary,NN
781,adjustment,NN
781,provided,VB
781,for,IN
781,in,IN
781,c.2,NN
781,above,IN
781,shall,MD
781,receive,VB
781,an,DT
781,additional,JJ
781,salary,NN
781,adjustment,NN
781,of,IN
781,2.75,CD
781,%,%
781,twelve,CD
781,month,NN
781,after,IN
781,receiving,VB
781,the,DT
781,adjustment,NN
781,in,IN
781,c.2,NN
782,the,DT
782,above,IN
782,adjustment,NN
782,shall,MD
782,be,VB
782,included,VB
782,in,IN
782,determining,VB
782,salary,NN
782,step,NN
782,placement,NN
782,under,IN
782,los,NN
782,angeles,NN
782,administrative,JJ
782,code,NN
782,section,NN
782,4.91,CD
783,in,IN
783,class,NN
783,where,WRB
783,the,DT
783,pay,NN
783,grade,NN
783,description,NN
783,provides,VB
783,for,IN
783,automatic,JJ
783,movement,NN
783,to,TO
783,higher,JJ
783,pay,NN
783,grade,VB
783,level,NN
783,after,IN
783,twelve,CD
783,month,NN
783,if,IN
783,the,DT
783,effective,JJ
783,date,NN
783,of,IN
783,the,DT
783,pay,NN
783,grade,NN
783,advancement,NN
783,is,VB
783,the,DT
783,same,JJ
783,day,NN
783,the,DT
783,effective,JJ
783,date,NN
783,of,IN
783,salary,NN
783,adjustment,NN
783,provided,VB
783,for,IN
783,in,IN
783,subsection,NN
783,c.,NN
783,herein,RB
783,the,DT
783,salary,NN
783,adjustment,NN
783,shall,MD
783,be,VB
783,included,VB
783,in,IN
783,determining,VB
783,placement,NN
783,on,IN
783,the,DT
783,salary,NN
783,range,NN
783,for,IN
783,the,DT
783,higher,JJ
783,level,NN
783,pay,NN
783,grade,NN
784,d.,NN
784,employees,NN
784,compensated,VB
784,at,IN
784,flat,JJ
784,hourly,JJ
784,rate,NN
784,employees,NN
784,with,IN
784,full-time,JJ
784,or,CC
784,half-time,JJ
784,status,NN
784,effective,JJ
784,january,NN
784,2010,CD
784,unit,NN
784,employee,NN
784,in,IN
784,flat-rated,JJ
784,classification,NN
784,shall,MD
784,receive,VB
784,salary,NN
784,adjustment,NN
784,of,IN
784,2.75,CD
784,%,%
784,effective,JJ
784,january,NN
784,2011,CD
784,unit,NN
784,employee,NN
784,in,IN
784,flat-rated,JJ
784,classification,NN
784,shall,MD
784,receive,VB
784,salary,NN
784,adjustment,NN
784,of,IN
784,2.75,CD
784,%,%
784,effective,JJ
784,january,NN
784,2012,CD
784,unit,NN
784,employee,NN
784,in,IN
784,flat-rated,JJ
784,classification,NN
784,shall,MD
784,receive,VB
784,salary,NN
784,adjustment,NN
784,of,IN
784,2.75,CD
784,%,%
784,e.,NN
784,employees,NN
784,with,IN
784,intermittent,JJ
784,status,NN
784,employees,NN
784,in,IN
784,salary,NN
784,range,NN
784,or,CC
784,flat-rated,JJ
784,classes,NN
784,effective,JJ
784,january,NN
784,2010,CD
784,unit,NN
784,employee,NN
784,with,IN
784,intermittent,JJ
784,status,NN
784,who,WP
784,have,VB
784,been,VB
784,compensated,VB
784,for,IN
784,at,IN
1886,leave,VB
784,1000,CD
784,hour,NN
784,subsequent,JJ
784,to,TO
784,july,NN
784,2007,CD
784,shall,MD
784,receive,VB
784,salary,NN
784,adjustment,NN
784,of,IN
784,2.75,CD
784,%,%
784,effective,JJ
784,january,NN
784,2011,CD
784,unit,NN
784,employee,NN
784,with,IN
784,intermittent,JJ
784,status,NN
784,with,IN
784,1000,CD
784,hour,NN
784,of,IN
784,compensated,JJ
784,time,NN
784,subsequent,JJ
784,to,TO
784,the,DT
784,2.75,CD
784,%,%
784,adjustment,NN
784,provided,VB
784,for,IN
784,in,IN
784,e.1,NN
784,above,IN
784,shall,MD
784,receive,VB
784,an,DT
784,additional,JJ
784,salary,NN
784,adjustment,NN
784,of,IN
784,2.75,CD
784,%,%
784,effective,JJ
784,january,NN
784,2012,CD
784,unit,NN
784,employee,NN
784,with,IN
784,intermittent,JJ
784,status,NN
784,with,IN
784,1000,CD
784,hour,NN
784,of,IN
784,compensated,JJ
784,time,NN
784,subsequent,JJ
784,to,TO
784,the,DT
784,2.75,CD
784,%,%
784,adjustment,NN
784,provided,VB
784,for,IN
784,in,IN
784,e.2,NN
784,above,IN
784,shall,MD
784,receive,VB
784,an,DT
784,additional,JJ
784,salary,NN
784,adjustment,NN
784,of,IN
784,2.75,CD
784,%,%
784,10article,CD
784,19,CD
784,overtime,NN
784,practices,NN
784,section,NN
784,assignment,NN
784,of,IN
784,overtime,NN
784,when,WRB
784,management,NN
784,requires,VB
784,the,DT
784,use,NN
784,of,IN
784,overtime,NN
784,the,DT
784,assignment,NN
784,of,IN
784,staff,NN
784,to,TO
784,work,VB
784,overtime,JJ
784,shall,MD
784,be,VB
784,distributed,VB
784,equitably,RB
784,possible,JJ
784,consistent,JJ
784,with,IN
784,other,JJ
784,section,NN
784,of,IN
784,this,DT
784,article,NN
785,in,IN
785,the,DT
785,assignment,NN
785,of,IN
785,overtime,JJ
785,under,IN
785,this,DT
785,provision,NN
785,however,RB
785,management,NN
785,may,MD
785,consider,VB
785,special,JJ
785,skill,NN
785,required,VB
785,to,TO
785,perform,VB
785,particular,JJ
785,work,NN
786,the,DT
786,party,NN
786,understand,NN
786,that,IN
786,no,DT
786,employee,NN
786,shall,MD
786,work,VB
786,overtime,JJ
786,without,IN
786,prior,JJ
786,approval,NN
786,from,IN
786,his,PRP$
786,or,CC
786,her,PRP$
786,supervisor,NN
786,and,CC
786,that,IN
786,unofficial,JJ
786,overtime,NN
786,white,JJ
786,time,NN
786,is,VB
786,absolutely,RB
786,prohibited,VB
786,all,DT
786,hour,NN
786,worked,VB
786,by,IN
786,employee,NN
786,in,IN
786,this,DT
786,unit,NN
786,shall,MD
786,be,VB
786,recorded,VB
786,on,IN
786,their,PRP$
786,time,NN
786,sheet,NN
787,employees,NN
787,in,IN
787,this,DT
787,unit,NN
787,may,MD
787,not,RB
787,work,VB
787,outside,IN
787,of,IN
787,scheduled,JJ
787,working,VB
787,hour,NN
787,or,CC
787,during,IN
787,unpaid,JJ
787,meal,JJ
787,period,NN
787,without,IN
787,the,DT
787,prior,JJ
787,approval,NN
787,of,IN
787,supervisor,NN
787,consistent,JJ
787,with,IN
787,department,NN
