,Sentence #,Word,POS
36824,820.0,half-time,JJ
36825,820.0,recreation,NN
36826,820.0,assistants,NNS
36827,820.0,who,WP
36828,820.0,change,VBP
36829,820.0,to,TO
36830,820.0,intermittent,VB
36831,820.0,recreation,NN
36832,820.0,assistants,NNS
36833,820.0,shall,MD
36834,820.0,continue,VB
36835,820.0,to,TO
36836,820.0,be,VB
36837,820.0,paid,VBN
36838,820.0,at,IN
36839,820.0,the,DT
36840,820.0,same,JJ
36841,820.0,rate,NN
36842,820.0,at,IN
36843,820.0,which,WDT
36844,820.0,they,PRP
36845,820.0,were,VBD
36846,820.0,last,JJ
36847,820.0,paid,VBN
36848,820.0,while,IN
36849,820.0,half-time,JJ
36850,820.0,employee,NN
36851,820.0,until,IN
36852,820.0,such,JJ
36853,820.0,time,NN
36854,820.0,the,DT
36855,820.0,first,JJ
36856,820.0,step,NN
36857,820.0,in,IN
36858,820.0,the,DT
36859,820.0,salary,JJ
36860,820.0,range,NN
36861,820.0,for,IN
36862,820.0,the,DT
36863,820.0,class,NN
36864,820.0,meet,NN
36865,820.0,or,CC
36866,820.0,exceeds,VBZ
36867,820.0,the,DT
36868,820.0,salary,NN
36869,820.0,for,IN
36870,820.0,the,DT
36871,820.0,employee,NN
36872,821.0,article,NN
36873,821.0,5.4,CD
36874,821.0,officiating,VBG
36875,821.0,bonus,NN
36876,821.0,in,IN
36877,821.0,additional,JJ
36878,821.0,to,TO
36879,821.0,all,DT
36880,821.0,regular,JJ
36881,821.0,compensation,NN
36882,821.0,recreation,NN
36883,821.0,assistants,NNS
36884,821.0,will,MD
36885,821.0,receive,VB
36886,821.0,$,$
36887,821.0,7.50,CD
36888,821.0,per,IN
36889,821.0,hour,NN
36890,821.0,for,IN
36891,821.0,each,DT
36892,821.0,hour,NN
36893,821.0,assigned,VBD
36894,821.0,to,TO
36895,821.0,perform,VB
36896,821.0,officiating,VBG
36897,821.0,duty,NN
36898,821.0,prorated,VBN
36899,821.0,to,TO
36900,821.0,the,DT
36901,821.0,next,JJ
36902,821.0,nearest,JJS
36903,821.0,half-hour,NN
36904,822.0,additional,JJ
36905,822.0,compensation,NN
36906,822.0,is,VBZ
36907,822.0,non-pensionable,JJ
36908,823.0,article,NN
36909,823.0,5.5,CD
36910,823.0,shift,NN
36911,823.0,differential,JJ
36912,823.0,notwithstanding,VBG
36913,823.0,the,DT
36914,823.0,provision,NN
36915,823.0,of,IN
36916,823.0,note,NN
36917,823.0,of,IN
36918,823.0,schedule,NN
36919,823.0,of,IN
36920,823.0,section,NN
36921,823.0,4.61,CD
36922,823.0,of,IN
36923,823.0,the,DT
36924,823.0,laac,NN
36925,823.0,if,IN
36926,823.0,an,DT
36927,823.0,employee,NN
36928,823.0,work,NN
36929,823.0,eight,CD
36930,823.0,hour,NN
36931,823.0,or,CC
36932,823.0,more,JJR
36933,823.0,on,IN
36934,823.0,any,DT
36935,823.0,one,CD
36936,823.0,day,NN
36937,823.0,and,CC
36938,823.0,more,JJR
36939,823.0,than,IN
36940,823.0,50,CD
36941,823.0,%,NN
36942,823.0,of,IN
36943,823.0,that,DT
36944,823.0,work,NN
36945,823.0,day,NN
36946,823.0,is,VBZ
36947,823.0,after,IN
36948,823.0,5:00,CD
36949,823.0,p.m.,NN
36950,823.0,the,DT
36951,823.0,employee,NN
36952,823.0,shall,MD
36953,823.0,receive,VB
36954,823.0,for,IN
36955,823.0,each,DT
36956,823.0,day,NN
36957,823.0,so,RB
36958,823.0,worked,VBD
36959,823.0,the,DT
36960,823.0,second,JJ
36961,823.0,premium,JJ
36962,823.0,level,NN
36963,823.0,rate,NN
36964,823.0,above,IN
36965,823.0,the,DT
36966,823.0,rate,NN
36967,823.0,currently,RB
36968,823.0,received,VBN
36969,823.0,by,IN
36970,823.0,the,DT
36971,823.0,employee,NN
36972,824.0,additional,JJ
36973,824.0,compensation,NN
36974,824.0,is,VBZ
36975,824.0,pensionable,JJ
36976,824.0,when,WRB
36977,824.0,regularly,RB
36978,824.0,assigned,VBN
36979,824.0,and,CC
36980,824.0,non-pensionable,JJ
36981,824.0,when,WRB
36982,824.0,assigned,VBN
36983,824.0,on,IN
36984,824.0,daily,JJ
36985,824.0,basis,NN
36986,825.0,article,NN
36987,825.0,5.6,CD
36988,825.0,bilingual,JJ
36989,825.0,differential,JJ
36990,825.0,management,NN
36991,825.0,'s,POS
36992,825.0,present,JJ
36993,825.0,practice,NN
36994,825.0,with,IN
36995,825.0,regard,NN
36996,825.0,to,TO
36997,825.0,premium,VB
36998,825.0,pay,NN
36999,825.0,for,IN
37000,825.0,employee,NN
37001,825.0,required,VBN
37002,825.0,to,TO
37003,825.0,use,VB
37004,825.0,language,NN
37005,825.0,other,JJ
37006,825.0,than,IN
37007,825.0,english,VB
37008,825.0,will,MD
37009,825.0,be,VB
37010,825.0,continued,VBN
37011,825.0,during,IN
37012,825.0,the,DT
37013,825.0,term,NN
37014,825.0,of,IN
37015,825.0,this,DT
37016,825.0,mou,NN
37017,826.0,such,JJ
37018,826.0,19,CD
37019,826.0,practice,NN
37020,826.0,of,IN
37021,826.0,additional,JJ
37022,826.0,compensation,NN
37023,826.0,for,IN
37024,826.0,employee,NN
37025,826.0,required,VBN
37026,826.0,to,TO
37027,826.0,use,VB
37028,826.0,language,NN
37029,826.0,other,JJ
37030,826.0,than,IN
37031,826.0,english,JJ
37032,826.0,shall,MD
37033,826.0,be,VB
37034,826.0,in,IN
37035,826.0,accordance,NN
37036,826.0,with,IN
37037,826.0,section,NN
37038,826.0,4.84,CD
37039,826.0,of,IN
37040,826.0,the,DT
37041,826.0,laac,NN
37042,827.0,such,JJ
37043,827.0,compensation,NN
37044,827.0,shall,MD
37045,827.0,be,VB
37046,827.0,retroactive,JJ
37047,827.0,to,TO
37048,827.0,the,DT
37049,827.0,employee,NN
37050,827.0,'s,POS
37051,827.0,first,JJ
37052,827.0,day,NN
37053,827.0,in,IN
37054,827.0,bilingual,JJ
37055,827.0,position,NN
37056,827.0,if,IN
37057,827.0,the,DT
37058,827.0,position,NN
37059,827.0,ha,NN
37060,827.0,been,VBN
37061,827.0,previously,RB
37062,827.0,certified,VBN
37063,827.0,bilingual,JJ
37064,827.0,position,NN
37065,828.0,however,RB
37066,828.0,if,IN
37067,828.0,the,DT
37068,828.0,position,NN
37069,828.0,ha,NN
37070,828.0,not,RB
37071,828.0,been,VBN
37072,828.0,previously,RB
37073,828.0,certified,VBN
37074,828.0,bilingual,JJ
37075,828.0,position,NN
37076,828.0,the,DT
37077,828.0,compensation,NN
37078,828.0,shall,MD
37079,828.0,be,VB
37080,828.0,retroactive,JJ
37081,828.0,to,TO
37082,828.0,the,DT
37083,828.0,date,NN
37084,828.0,of,IN
37085,828.0,the,DT
37086,828.0,supervisor™s,NN
37087,828.0,request,NN
37088,828.0,for,IN
37089,828.0,bilingual,JJ
37090,828.0,pay,NN
37091,829.0,bilingual,JJ
37092,829.0,compensation,NN
37093,829.0,shall,MD
37094,829.0,not,RB
37095,829.0,be,VB
37096,829.0,paid,VBN
37097,829.0,unless,IN
37098,829.0,the,DT
37099,829.0,employee,NN
37100,829.0,ha,NN
37101,829.0,been,VBN
37102,829.0,properly,RB
37103,829.0,certified,VBN
37104,829.0,in,IN
37105,829.0,accordance,NN
37106,829.0,with,IN
37107,829.0,the,DT
37108,829.0,provision,NN
37109,829.0,of,IN
37110,829.0,section,NN
37111,829.0,4.84,CD
37112,829.0,of,IN
37113,829.0,the,DT
37114,829.0,laac,NN
37115,830.0,additional,JJ
37116,830.0,compensation,NN
37117,830.0,is,VBZ
37118,830.0,pensionable,JJ
37119,830.0,when,WRB
37120,830.0,regularly,RB
37121,830.0,assigned,VBN
37122,830.0,and,CC
37123,830.0,non-pensionable,JJ
37124,830.0,when,WRB
37125,830.0,assigned,VBN
37126,830.0,on,IN
37127,830.0,daily,JJ
37128,830.0,basis,NN
37129,831.0,article,NN
37130,831.0,5.7,CD
37131,831.0,sign,NN
37132,831.0,language,NN
37133,831.0,premium,NN
37134,831.0,any,DT
37135,831.0,qualified,JJ
37136,831.0,employee,NN
37137,831.0,who,WP
37138,831.0,is,VBZ
37139,831.0,covered,VBN
37140,831.0,by,IN
37141,831.0,the,DT
37142,831.0,provision,NN
37143,831.0,of,IN
37144,831.0,this,DT
37145,831.0,mou,NN
37146,831.0,and,CC
37147,831.0,is,VBZ
37148,831.0,requested,VBN
37149,831.0,by,IN
37150,831.0,the,DT
37151,831.0,personnel,NNS
37152,831.0,director,NN
37153,831.0,to,TO
37154,831.0,utilize,VB
37155,831.0,sign,JJ
37156,831.0,language,NN
37157,831.0,shall,MD
37158,831.0,receive,VB
37159,831.0,sign,NN
37160,831.0,language,NN
37161,831.0,premium,NN
37162,831.0,of,IN
37163,831.0,2.75,CD
37164,831.0,percent,NN
37165,831.0,of,IN
37166,831.0,his/her,NN
37167,831.0,salary,NN
37168,831.0,for,IN
37169,831.0,each,DT
37170,831.0,business,NN
37171,831.0,day,NN
37172,831.0,the,DT
37173,831.0,skill,NN
37174,831.0,is,VBZ
37175,831.0,used,VBN
37176,832.0,such,JJ
37177,832.0,practice,NN
37178,832.0,of,IN
37179,832.0,additional,JJ
37180,832.0,compensation,NN
37181,832.0,shall,MD
37182,832.0,be,VB
37183,832.0,in,IN
37184,832.0,accordance,NN
37185,832.0,with,IN
37186,832.0,section,NN
37187,832.0,4.84.1,CD
37188,832.0,of,IN
37189,832.0,the,DT
37190,832.0,laac,NN
37191,833.0,additional,JJ
37192,833.0,compensation,NN
37193,833.0,is,VBZ
37194,833.0,non-pensionable,JJ
37195,834.0,article,NN
37196,834.0,5.8,CD
37197,834.0,civic,JJ
37198,834.0,duty,NN
37199,834.0,any,DT
37200,834.0,half-time,JJ
37201,834.0,employee,NN
37202,834.0,defined,VBN
37203,834.0,by,IN
37204,834.0,article,NN
37205,834.0,4.1,CD
37206,834.0,of,IN
37207,834.0,this,DT
37208,834.0,mou,NN
37209,834.0,who,WP
37210,834.0,is,VBZ
37211,834.0,served,VBN
37212,834.0,with,IN
37213,834.0,subpoena,NN
37214,834.0,by,IN
37215,834.0,court,NN
37216,834.0,of,IN
37217,834.0,competent,JJ
37218,834.0,jurisdiction,NN
37219,834.0,or,CC
37220,834.0,an,DT
37221,834.0,administrative,JJ
37222,834.0,body,NN
37223,834.0,to,TO
37224,834.0,appear,VB
37225,834.0,witness,NN
37226,834.0,during,IN
37227,834.0,his/her,NN
37228,834.0,scheduled,VBN
37229,834.0,working,JJ
37230,834.0,period,NN
37231,834.0,unless,IN
37232,834.0,he/she,NN
37233,834.0,is,VBZ
37234,834.0,party,NN
37235,834.0,to,TO
37236,834.0,the,DT
37237,834.0,litigation,NN
37238,834.0,or,CC
37239,834.0,an,DT
37240,834.0,expert,JJ
37241,834.0,witness,NN
37242,834.0,except,IN
37243,834.0,when,WRB
37244,834.0,testifying,VBG
37245,834.0,city,NN
37246,834.0,expert,NN
37247,834.0,shall,MD
37248,834.0,receive,VB
37249,834.0,his/her,JJR
37250,834.0,regular,JJ
37251,834.0,salary,NN
37252,835.0,provided,VBN
37253,835.0,however,RB
37254,835.0,that,IN
37255,835.0,any,DT
37256,835.0,witness,JJ
37257,835.0,fee,NN
37258,835.0,received,VBN
37259,835.0,by,IN
37260,835.0,the,DT
37261,835.0,employee,NN
37262,835.0,who,WP
37263,835.0,receives,VBZ
37264,835.0,regular,JJ
37265,835.0,salary,JJ
37266,835.0,pursuant,NN
37267,835.0,to,TO
37268,835.0,these,DT
37269,835.0,provision,NN
37270,835.0,except,IN
37271,835.0,those,DT
37272,835.0,fee,NNS
37273,835.0,received,VBD
37274,835.0,for,IN
37275,835.0,service,NN
37276,835.0,performed,VBN
37277,835.0,on,IN
37278,835.0,regular,JJ
37279,835.0,day,NN
37280,835.0,off,IN
37281,835.0,or,CC
37282,835.0,holiday,VB
37283,835.0,shall,MD
37284,835.0,be,VB
37285,835.0,paid,VBN
37286,835.0,to,TO
37287,835.0,the,DT
37288,835.0,city,NN
37289,835.0,and,CC
37290,835.0,deposited,VBN
37291,835.0,in,IN
37292,835.0,the,DT
37293,835.0,general,JJ
37294,835.0,fund,NN
37295,836.0,the,DT
37296,836.0,absence,NN
37297,836.0,of,IN
37298,836.0,any,DT
37299,836.0,half-time,JJ
37300,836.0,employee,NN
37301,836.0,for,IN
37302,836.0,the,DT
37303,836.0,purpose,NN
37304,836.0,of,IN
37305,836.0,serving,VBG
37306,836.0,witness,NN
37307,836.0,during,IN
37308,836.0,his/her,NN
37309,836.0,scheduled,VBN
37310,836.0,working,JJ
37311,836.0,period,NN
37312,836.0,shall,MD
37313,836.0,be,VB
37314,836.0,deemed,VBN
37315,836.0,an,DT
37316,836.0,authorized,JJ
37317,836.0,absence,NN
37318,836.0,with,IN
37319,836.0,pay,NN
37320,837.0,any,DT
37321,837.0,money,NN
37322,837.0,received,VBN
37323,837.0,compensation,NN
37324,837.0,for,IN
37325,837.0,mileage,NN
37326,837.0,is,VBZ
37327,837.0,not,RB
37328,837.0,to,TO
37329,837.0,be,VB
37330,837.0,considered,VBN
37331,837.0,part,NN
37332,837.0,of,IN
37333,837.0,the,DT
37334,837.0,employee,NN
37335,837.0,'s,POS
37336,837.0,pay,NN
37337,837.0,for,IN
37338,837.0,these,DT
37339,837.0,purpose,NN
37340,838.0,court,NN
37341,838.0,of,IN
37342,838.0,competent,NN
37343,838.0,jurisdiction,NN
37344,838.0,is,VBZ
37345,838.0,defined,VBN
37346,838.0,court,NN
37347,838.0,within,IN
37348,838.0,the,DT
37349,838.0,county,NN
37350,838.0,in,IN
37351,838.0,which,WDT
37352,838.0,the,DT
37353,838.0,employee,NN
37354,838.0,resides,NNS
37355,838.0,or,CC
37356,838.0,if,IN
37357,838.0,outside,IN
37358,838.0,the,DT
37359,838.0,county,NN
37360,838.0,of,IN
37361,838.0,residence,NN
37362,838.0,the,DT
37363,838.0,place,NN
37364,838.0,of,IN
37365,838.0,appearance,NN
37366,838.0,must,MD
37367,838.0,be,VB
37368,838.0,within,IN
37369,838.0,150,CD
37370,838.0,mile,NN
37371,838.0,of,IN
37372,838.0,the,DT
37373,838.0,employee,NN
37374,838.0,'s,POS
37375,838.0,residence,NN
37376,838.0,20,CD
37377,838.0,article,NN
37378,838.0,5.9,CD
37379,838.0,jury,NN
37380,838.0,service,NN
37381,838.0,any,DT
37382,838.0,half-time,JJ
37383,838.0,employee,NN
37384,838.0,defined,VBN
37385,838.0,by,IN
37386,838.0,article,NN
37387,838.0,4.1,CD
37388,838.0,of,IN
37389,838.0,this,DT
37390,838.0,mou,NN
37391,838.0,who,WP
37392,838.0,is,VBZ
37393,838.0,duly,RB
37394,838.0,summoned,VBN
37395,838.0,to,TO
37396,838.0,attend,VB
37397,838.0,any,DT
37398,838.0,court,NN
37399,838.0,for,IN
37400,838.0,the,DT
37401,838.0,purpose,NN
37402,838.0,of,IN
37403,838.0,performing,VBG
37404,838.0,jury,NN
37405,838.0,service,NN
37406,838.0,or,CC
37407,838.0,ha,VB
37408,838.0,been,VBN
37409,838.0,nominated,JJ
37410,838.0,and,CC
37411,838.0,selected,VBN
37412,838.0,to,TO
37413,838.0,serve,VB
37414,838.0,on,IN
37415,838.0,grand,JJ
37416,838.0,jury,NN
37417,838.0,shall,MD
37418,838.0,for,IN
37419,838.0,those,DT
37420,838.0,day,NN
37421,838.0,during,IN
37422,838.0,which,WDT
37423,838.0,jury,NN
37424,838.0,service,NN
37425,838.0,is,VBZ
37426,838.0,actually,RB
37427,838.0,performed,VBN
37428,838.0,and,CC
37429,838.0,those,DT
37430,838.0,day,NN
37431,838.0,necessary,JJ
37432,838.0,to,TO
37433,838.0,qualify,VB
37434,838.0,for,IN
37435,838.0,jury,NN
37436,838.0,service,NN
37437,838.0,shall,MD
37438,838.0,be,VB
37439,838.0,compensated,VBN
37440,838.0,for,IN
37441,838.0,the,DT
37442,838.0,hour,NN
37443,838.0,normally,RB
37444,838.0,scheduled,VBN
37445,838.0,during,IN
37446,838.0,the,DT
37447,838.0,period,NN
37448,838.0,of,IN
37449,838.0,jury,NN
37450,838.0,service,NN
37451,839.0,the,DT
37452,839.0,absence,NN
37453,839.0,of,IN
37454,839.0,any,DT
37455,839.0,employee,NN
37456,839.0,for,IN
37457,839.0,the,DT
37458,839.0,purpose,NN
37459,839.0,of,IN
37460,839.0,performing,VBG
37461,839.0,jury,NN
37462,839.0,service,NN
37463,839.0,shall,MD
37464,839.0,be,VB
37465,839.0,deemed,VBN
37466,839.0,to,TO
37467,839.0,be,VB
37468,839.0,an,DT
37469,839.0,authorized,JJ
37470,839.0,absence,NN
37471,839.0,with,IN
37472,839.0,pay,NN
37473,839.0,within,IN
37474,839.0,the,DT
37475,839.0,meaning,NN
37476,839.0,of,IN
37477,839.0,section,NN
37478,839.0,4.75,CD
37479,839.0,of,IN
37480,839.0,the,DT
37481,839.0,laac,NN
37482,840.0,the,DT
37483,840.0,absence,NN
37484,840.0,of,IN
37485,840.0,an,DT
37486,840.0,intermittent,JJ
37487,840.0,employee,NN
37488,840.0,defined,VBN
37489,840.0,by,IN
37490,840.0,article,NN
37491,840.0,4.1,CD
37492,840.0,of,IN
37493,840.0,this,DT
37494,840.0,mou,NN
37495,840.0,for,IN
37496,840.0,the,DT
37497,840.0,purpose,NN
37498,840.0,of,IN
37499,840.0,performing,VBG
37500,840.0,jury,NN
37501,840.0,service,NN
37502,840.0,shall,MD
37503,840.0,be,VB
37504,840.0,deemed,VBN
37505,840.0,to,TO
37506,840.0,be,VB
37507,840.0,an,DT
37508,840.0,authorized,JJ
37509,840.0,absence,NN
37510,840.0,without,IN
37511,840.0,pay,NN
37512,841.0,compensation,NN
37513,841.0,for,IN
37514,841.0,mileage,NN
37515,841.0,paid,VBN
37516,841.0,by,IN
37517,841.0,the,DT
37518,841.0,court,NN
37519,841.0,for,IN
37520,841.0,jury,NN
37521,841.0,service,NN
37522,841.0,shall,MD
37523,841.0,be,VB
37524,841.0,retained,VBN
37525,841.0,by,IN
37526,841.0,the,DT
37527,841.0,employee,NN
37528,842.0,employees,NNS
37529,842.0,performing,VBG
37530,842.0,jury,NN
37531,842.0,service,NN
37532,842.0,on,IN
37533,842.0,designated,JJ
37534,842.0,city,NN
37535,842.0,holiday,NN
37536,842.0,shall,MD
37537,842.0,be,VB
37538,842.0,compensated,VBN
37539,842.0,for,IN
37540,842.0,the,DT
37541,842.0,designated,JJ
37542,842.0,city,NN
37543,842.0,holiday,NN
37544,842.0,if,IN
37545,842.0,eligible,JJ
37546,842.0,additional,JJ
37547,842.0,time,NN
37548,842.0,off,RP
37549,842.0,for,IN
37550,842.0,that,DT
37551,842.0,holiday,NN
37552,842.0,shall,MD
37553,842.0,not,RB
37554,842.0,be,VB
37555,842.0,provided,VBN
37556,843.0,article,NN
37557,843.0,5.10,CD
37558,843.0,military,JJ
37559,843.0,leave,NN
37560,843.0,in,IN
37561,843.0,accordance,NN
37562,843.0,with,IN
37563,843.0,section,NN
37564,843.0,4.123,CD
37565,843.0,of,IN
37566,843.0,the,DT
37567,843.0,laac,NN
37568,843.0,every,DT
37569,843.0,employee,NN
37570,843.0,who,WP
37571,843.0,qualifies,VBZ
37572,843.0,for,IN
37573,843.0,and,CC
37574,843.0,is,VBZ
37575,843.0,granted,VBN
37576,843.0,military,JJ
37577,843.0,leave,VBP
37578,843.0,whether,IN
37579,843.0,temporary,JJ
37580,843.0,or,CC
37581,843.0,otherwise,RB
37582,843.0,pursuant,JJ
37583,843.0,to,TO
37584,843.0,the,DT
37585,843.0,provision,NN
37586,843.0,of,IN
37587,843.0,the,DT
37588,843.0,military,JJ
37589,843.0,and,CC
37590,843.0,veterans,NNS
37591,843.0,code,NN
37592,843.0,of,IN
37593,843.0,the,DT
37594,843.0,state,NN
37595,843.0,of,IN
37596,843.0,california,NN
37597,843.0,shall,MD
37598,843.0,before,IN
37599,843.0,he/she,NN
37600,843.0,is,VBZ
37601,843.0,paid,VBN
37602,843.0,his/her,RB
37603,843.0,salary,JJ
37604,843.0,or,CC
37605,843.0,compensation,NN
37606,843.0,during,IN
37607,843.0,such,JJ
37608,843.0,leave,VBP
37609,843.0,or,CC
37610,843.0,any,DT
37611,843.0,part,NN
37612,843.0,thereof,NN
37613,843.0,provided,VBN
37614,843.0,in,IN
37615,843.0,said,VBD
37616,843.0,code,NN
37617,843.0,furnish,NN
37618,843.0,to,TO
37619,843.0,his/her,VB
37620,843.0,appointing,VBG
37621,843.0,authority,NN
37622,843.0,two,CD
37623,843.0,certified,VBD
37624,843.0,copy,NN
37625,843.0,of,IN
37626,843.0,his/her,JJR
37627,843.0,order,NN
37628,843.0,one,CD
37629,843.0,copy,NN
37630,843.0,to,TO
37631,843.0,be,VB
37632,843.0,filed,VBN
37633,843.0,in,IN
37634,843.0,the,DT
37635,843.0,department,NN
37636,843.0,in,IN
37637,843.0,which,WDT
37638,843.0,he/she,NN
37639,843.0,is,VBZ
37640,843.0,employed,VBN
37641,843.0,and,CC
37642,843.0,the,DT
37643,843.0,other,JJ
37644,843.0,with,IN
37645,843.0,the,DT
37646,843.0,controller,NN
37647,844.0,in,IN
37648,844.0,lieu,NN
37649,844.0,of,IN
37650,844.0,the,DT
37651,844.0,order,NN
37652,844.0,the,DT
37653,844.0,employee,NN
37654,844.0,shall,MD
37655,844.0,furnish,VB
37656,844.0,to,TO
37657,844.0,the,DT
37658,844.0,appointing,VBG
37659,844.0,authority,NN
37660,844.0,upon,IN
37661,844.0,form,NN
37662,844.0,provided,VBN
37663,844.0,by,IN
37664,844.0,the,DT
37665,844.0,controller,NN
37666,844.0,certified,VBD
37667,844.0,evidence,NN
37668,844.0,of,IN
37669,844.0,his/her,NN
37670,844.0,entry,NN
37671,844.0,into,IN
37672,844.0,active,JJ
37673,844.0,service,NN
37674,844.0,in,IN
37675,844.0,the,DT
37676,844.0,armed,JJ
37677,844.0,force,NN
37678,844.0,of,IN
37679,844.0,the,DT
37680,844.0,united,JJ
37681,844.0,states,NNS
37682,844.0,and,CC
37683,844.0,the,DT
37684,844.0,date,NN
37685,844.0,thereof,NN
37686,845.0,any,DT
37687,845.0,certification,NN
37688,845.0,required,VBN
37689,845.0,by,IN
37690,845.0,this,DT
37691,845.0,article,NN
37692,845.0,may,MD
37693,845.0,be,VB
37694,845.0,made,VBN
37695,845.0,by,IN
37696,845.0,any,DT
37697,845.0,commissioned,JJ
37698,845.0,officer,NN
37699,845.0,of,IN
37700,845.0,such,JJ
37701,845.0,armed,VBN
37702,845.0,force,NN
37703,846.0,the,DT
37704,846.0,controller,NN
37705,846.0,shall,MD
37706,846.0,have,VB
37707,846.0,power,NN
37708,846.0,at,IN
37709,846.0,any,DT
37710,846.0,time,NN
37711,846.0,to,TO
37712,846.0,require,VB
37713,846.0,such,JJ
37714,846.0,additional,JJ
37715,846.0,satisfactory,NN
37716,846.0,evidence,NN
37717,846.0,of,IN
37718,846.0,the,DT
37719,846.0,entry,NN
37720,846.0,of,IN
37721,846.0,such,JJ
37722,846.0,employee,NN
37723,846.0,into,IN
37724,846.0,active,JJ
37725,846.0,service,NN
37726,846.0,in,IN
37727,846.0,such,JJ
37728,846.0,armed,VBN
37729,846.0,force,NN
37730,846.0,and,CC
37731,846.0,of,IN
37732,846.0,the,DT
37733,846.0,actual,JJ
37734,846.0,performance,NN
37735,846.0,by,IN
37736,846.0,the,DT
37737,846.0,employee,NN
37738,846.0,of,IN
37739,846.0,ordered,JJ
37740,846.0,military,JJ
37741,846.0,duty,NN
37742,846.0,during,IN
37743,846.0,all,DT
37744,846.0,or,CC
37745,846.0,any,DT
37746,846.0,part,NN
37747,846.0,of,IN
37748,846.0,such,JJ
37749,846.0,leave,VBP
37750,847.0,in,IN
37751,847.0,determining,VBG
37752,847.0,whether,IN
37753,847.0,an,DT
37754,847.0,employee,NN
37755,847.0,ha,NN
37756,847.0,been,VBN
37757,847.0,in,IN
37758,847.0,the,DT
37759,847.0,service,NN
37760,847.0,of,IN
37761,847.0,the,DT
37762,847.0,city,NN
37763,847.0,for,IN
37764,847.0,period,NN
37765,847.0,of,IN
37766,847.0,not,RB
37767,847.0,le,JJR
37768,847.0,than,IN
